,0
1707,2152.8748
1708,2134.8125
1709,2071.4067
1710,2071.7058
1711,2077.4387
1712,2060.839
1713,2042.5789
1714,2116.4844
1715,2074.1836
1716,2115.7866
1717,2108.2393
1718,2094.2134
1719,2047.5182
1720,2068.1086
1721,2063.902
1722,2072.6938
1723,2045.2642
1724,2104.5886
1725,2064.2412
1726,2090.6338
1727,2117.0752
1728,2058.3113
1729,2083.0435
1730,2071.551
1731,2127.8835
1732,2088.857
1733,2061.0813
1734,2065.767
1735,2106.7217
1736,2035.898
1737,2060.3896
1738,2039.4897
1739,2088.6353
1740,2107.7656
1741,2099.768
1742,2096.1318
1743,2098.3545
1744,2086.1335
1745,2059.5266
1746,2085.5042
1747,2091.347
1748,2049.8567
1749,2077.4446
1750,2076.185
1751,2076.2957
1752,2086.7222
1753,2063.2578
1754,2104.2783
1755,2051.8735
1756,2087.3718
1757,2128.4944
1758,2083.1775
1759,2064.2183
1760,2117.9646
1761,2115.6172
1762,2069.2078
1763,2069.3008
1764,2131.3008
1765,2076.9585
1766,2052.6726
1767,2077.773
1768,2155.7651
1769,2146.3352
1770,2060.9407
1771,2059.6523
1772,2101.9814
1773,2004.7761
1774,2094.9
1775,2146.3525
1776,2142.1355
1777,2080.2666
1778,2106.8413
1779,2091.521
1780,2106.7583
1781,2120.4678
1782,1997.4458
1783,2024.1503
1784,2094.5996
1785,2080.9197
1786,2144.3433
1787,2091.6316
1788,2026.0558
1789,2116.8794
1790,2019.6396
1791,2038.3318
1792,2088.245
1793,2027.4265
1794,2054.1191
1795,2087.093
1796,2107.9146
1797,2084.1306
1798,2093.2363
1799,2071.8352
1800,2008.0958
1801,2105.7893
1802,2036.4755
1803,2080.2524
1804,2100.0679
1805,2099.0073
1806,2064.6116
1807,2096.9368
1808,2005.9645
1809,2076.0566
1810,2065.5723
1811,2061.588
1812,2086.77
1813,2009.8408
1814,2064.6743
1815,2093.2498
1816,2107.21
1817,2088.2869
1818,2086.8137
1819,2096.8716
1820,2077.1592
1821,2052.8237
1822,2091.525
1823,2053.7124
1824,2019.6788
1825,2099.02
1826,2067.8567
1827,2058.673
1828,2082.6084
1829,2084.836
1830,2084.3564
1831,2087.1572
1832,2075.4663
1833,2076.3447
1834,2072.4966
1835,2045.2811
1836,2072.8076
1837,2028.4027
1838,2090.4604
1839,2095.915
1840,2111.2358
1841,2039.4585
1842,2009.742
1843,2082.4282
1844,2124.8838
1845,2076.1992
1846,2070.591
1847,2080.7783
1848,2103.908
1849,2120.5132
1850,1983.0969
1851,2080.7842
1852,2032.4066
1853,2100.3276
1854,2089.663
1855,2036.3596
1856,2084.171
1857,2104.8174
1858,2086.6929
1859,2135.276
1860,2077.88
1861,2172.1543
1862,2077.8325
1863,2070.3555
1864,2082.8687
1865,2036.7446
1866,2076.5884
1867,2078.9102
1868,2076.8503
1869,2100.4438
1870,2104.3696
1871,2142.662
1872,2042.0803
1873,2036.1816
1874,2094.3428
1875,2107.231
1876,2063.0247
1877,2047.0801
1878,2101.878
1879,2086.8843
1880,2096.2036
1881,2092.67
1882,2104.9692
1883,2085.223
1884,2081.3423
1885,2097.6106
1886,2064.4912
1887,2005.5667
1888,2096.05
1889,2045.7322
1890,2086.046
1891,2045.245
1892,2087.5513
1893,2087.8447
1894,2056.7605
1895,2065.9214
1896,2108.803
1897,2105.6792
1898,2054.0332
1899,2088.615
1900,2084.1345
1901,2089.905
1902,2062.4053
1903,1999.5576
1904,2067.0173
1905,2042.2332
1906,2025.1613
1907,2095.8354
1908,2064.0688
1909,2074.2563
1910,2087.4216
1911,2081.6895
1912,2071.5273
1913,2090.9338
1914,2070.0498
1915,2040.2473
1916,2039.8523
1917,2113.2102
1918,2073.354
1919,2045.2737
1920,2115.156
1921,2149.623
1922,2106.0503
1923,2069.5366
1924,2156.3894
1925,2073.5012
1926,2104.4722
1927,2117.0542
1928,2067.2017
1929,2104.3357
1930,2019.5847
1931,2016.7676
1932,2083.439
1933,2073.112
1934,2074.3022
1935,2004.2
1936,2045.55
1937,2060.8882
1938,2076.1592
1939,2072.0415
1940,2078.562
1941,2118.6196
1942,2061.1333
1943,2076.652
1944,2029.0714
1945,2039.7798
1946,2048.2473
1947,2075.4026
1948,1999.9395
1949,2087.9802
1950,2017.8176
1951,2102.225
1952,1987.7537
1953,2059.8157
1954,2109.6157
1955,2037.0007
1956,2098.3833
1957,2061.3286
1958,2082.3452
1959,2099.2507
1960,2087.3228
1961,2145.999
1962,2145.2627
1963,2108.296
1964,2035.9681
1965,2045.4784
1966,2079.6138
1967,2117.7078
1968,2153.2505
1969,2081.0732
1970,2087.3516
1971,2122.5295
1972,2081.5364
1973,2091.6567
1974,2062.831
1975,2127.9355
1976,2093.5002
1977,2089.5234
1978,2115.455
1979,2067.6284
1980,2069.647
1981,2084.87
1982,2069.957
1983,2085.6528
1984,2098.5278
1985,2158.651
1986,2095.354
1987,2093.4507
1988,2041.2888
1989,2033.917
1990,2074.8872
1991,2023.5642
1992,2086.2998
1993,2040.866
1994,2041.5343
1995,2079.6172
1996,2028.523
1997,1997.2004
1998,2111.5552
1999,2062.9482
2000,2086.2766
2001,2040.2965
2002,2040.3862
2003,2060.824
2004,2095.7234
2005,2062.317
2006,2050.2146
2007,2060.567
2008,2033.3042
2009,2088.699
2010,2048.4912
2011,2060.2703
2012,2102.9294
2013,2146.3506
2014,2070.2715
2015,2002.9231
2016,2033.6753
2017,2021.0745
2018,2066.9636
2019,2042.7106
2020,2092.8152
2021,2040.3994
2022,2101.1992
2023,2124.1758
2024,2098.6875
2025,2088.039
2026,2087.2402
2027,2090.2756
2028,2103.9502
2029,2072.7424
2030,2018.7843
2031,2095.3655
2032,2068.3418
2033,2099.941
2034,2095.5042
2035,2051.7236
2036,2098.223
2037,1989.3926
2038,2136.6855
2039,2091.8618
2040,2026.9696
2041,2119.6472
2042,2058.279
2043,2094.32
2044,2036.6509
2045,2056.4858
2046,2105.7227
2047,2130.891
2048,2104.4534
2049,2069.8174
2050,2057.2808
2051,2083.6277
2052,2071.1514
2053,2104.3667
2054,2103.2354
2055,2074.877
2056,2094.1914
2057,2089.6904
2058,2026.0558
2059,2063.919
2060,2124.1665
2061,2137.153
2062,2087.076
2063,2074.0051
2064,2089.876
2065,2076.7092
2066,2090.752
2067,2112.971
2068,2094.7212
2069,2104.793
2070,2035.3135
2071,2104.9941
2072,2094.8386
2073,2091.87
2074,2023.0592
2075,2071.1921
2076,2051.401
2077,2081.4636
2078,2081.3381
2079,2102.4346
2080,2054.5073
2081,2105.8848
2082,2055.3955
2083,2112.4956
2084,2059.0012
2085,2026.7561
2086,2097.7979
2087,2065.1204
2088,2119.3625
2089,2136.796
2090,2092.0388
2091,2052.2402
2092,2083.9373
2093,2093.5137
2094,2081.8127
2095,2121.8208
2096,2099.4236
2097,2123.6592
2098,2069.478
2099,2064.6494
2100,2068.6597
2101,2054.0364
2102,2084.2646
2103,2129.5947
2104,2102.8413
2105,2053.2983
2106,2088.8154
2107,2030.8999
2108,2100.7988
2109,2117.1895
2110,2061.0796
2111,2083.4468
2112,2142.4155
2113,2038.1646
2114,2056.3125
2115,2080.5796
2116,2078.2563
2117,2099.941
2118,2054.5942
2119,2062.319
2120,2070.7358
2121,2103.6125
2122,2083.6638
2123,2075.2427
2124,2090.3833
2125,2089.7302
2126,2100.3232
2127,2079.6357
2128,2080.751
2129,2080.1458
2130,2059.6885
2131,2107.231
2132,2028.1194
2133,2076.9033
2134,2132.4636
2135,2092.3335
2136,2141.8384
2137,2061.9849
2138,2062.7812
2139,2114.048
2140,2062.5034
2141,2064.123
2142,2084.5654
2143,2046.0286
2144,2114.9468
2145,2068.6382
2146,2102.182
2147,2070.1
2148,2080.9312
2149,2081.2021
2150,2090.787
2151,2118.3994
2152,2099.9465
2153,2075.1514
2154,2055.4495
2155,2075.2676
2156,2065.8286
2157,2106.5918
2158,2073.4707
2159,2089.7195
2160,2075.3086
2161,2102.5234
2162,2087.7253
2163,2086.185
2164,2057.9346
2165,2087.6501
2166,2062.0876
2167,2046.3705
2168,2092.4888
2169,2058.0952
2170,2063.329
2171,2053.606
2172,2103.4946
2173,2046.5471
2174,2086.9956
2175,2032.9529
2176,2068.8599
2177,2087.6794
2178,2064.683
2179,2094.152
2180,2077.2964
2181,2026.1647
2182,2062.249
2183,2096.406
2184,2074.8208
2185,2064.8955
2186,2091.5105
2187,2044.8835
2188,2034.0421
2189,2021.3467
2190,2080.9546
2191,2049.411
2192,2063.9888
2193,2089.7004
2194,2091.2476
2195,2077.219
2196,2065.6616
2197,2049.6675
2198,2084.069
2199,2167.1577
2200,2012.5891
2201,2053.9563
2202,2004.6826
2203,2125.684
2204,2036.8611
2205,2053.401
2206,2081.7715
2207,2071.8193
2208,2020.5764
2209,2031.5233
2210,2083.0767
2211,2061.132
2212,2056.8137
2213,2093.4873
2214,2074.9585
2215,2070.2446
2216,2073.1628
2217,2074.18
2218,2089.6755
2219,2080.0745
2220,2090.5913
2221,2118.3413
2222,2018.7646
2223,2079.04
2224,2077.757
2225,2063.3425
2226,2082.275
2227,2101.8806
2228,2090.8853
2229,2083.1287
2230,2092.2676
2231,2058.9878
2232,2098.2185
2233,2092.2107
2234,2142.0322
2235,2028.0941
2236,2075.0432
2237,2092.1812
2238,2080.44
2239,2065.9592
2240,2135.644
2241,2074.7974
2242,2096.2207
2243,2089.4656
2244,2089.7493
2245,2071.9534
2246,2095.9307
2247,2020.502
2248,2033.1407
2249,2038.8628
2250,2063.1433
2251,2110.3862
2252,2069.6025
2253,2140.898
2254,2082.3745
2255,2080.314
2256,2152.8179
2257,2097.3794
2258,2114.8623
2259,2151.8555
2260,2051.1646
2261,2102.7363
2262,2088.5642
2263,2062.9614
2264,2095.2595
2265,2047.6289
2266,2084.4497
2267,2056.7856
2268,2051.9492
2269,2078.9126
2270,2090.376
2271,2051.6978
2272,2103.3667
2273,2107.4702
2274,2052.1938
2275,2078.3022
2276,2063.6472
2277,2061.0024
2278,2087.817
2279,2074.936
2280,2084.1494
2281,2096.8838
2282,2042.1368
2283,2112.5942
2284,2101.6182
2285,2057.6758
2286,2054.0867
2287,2063.0042
2288,2090.1506
2289,2103.5947
2290,2117.6997
2291,2092.9302
2292,2108.8774
2293,1959.4619
2294,2115.3926
2295,2085.6755
2296,2064.229
2297,2066.1672
2298,2065.645
2299,2131.2937
2300,2079.6028
2301,2022.7229
2302,2075.6758
2303,2105.9004
2304,2088.3447
2305,2080.539
2306,2109.789
2307,2108.606
2308,2090.8552
2309,2038.5398
2310,2084.43
2311,2064.833
2312,2107.6206
2313,2043.155
2314,2099.42
2315,2085.8086
2316,2065.6807
2317,2016.1497
2318,2032.273
2319,2112.7026
2320,2142.603
2321,2077.7502
2322,2102.5735
2323,2031.3586
2324,2108.964
2325,2077.9265
2326,2124.701
2327,2054.1252
2328,2128.7808
2329,2072.1401
2330,2045.6964
2331,2081.55
2332,2079.044
2333,2101.9282
2334,2117.4336
2335,2091.7646
2336,2015.3217
2337,2133.4868
2338,2030.1223
2339,2067.4592
2340,2062.4697
2341,2103.026
2342,2056.9084
2343,2046.8839
2344,2068.105
2345,2056.0474
2346,2088.213
2347,2059.8855
2348,2084.48
2349,2050.0452
2350,2079.0894
2351,2116.341
2352,2047.9482
2353,2089.5469
2354,2078.9634
2355,2013.3696
2356,2080.6846
2357,2101.6763
2358,2100.9888
2359,2084.4038
2360,2069.2021
2361,2117.372
2362,2072.4082
2363,1985.3182
2364,2135.3982
2365,2075.2583
2366,2110.8384
2367,2074.102
2368,2094.5615
2369,2040.5767
2370,2132.343
2371,2076.4512
2372,2069.512
2373,2071.9873
2374,2054.06
2375,2064.4778
2376,2056.0437
2377,2043.1857
2378,2062.4724
2379,2101.8694
2380,2125.717
2381,2166.9736
2382,2074.0112
2383,2104.047
2384,2069.7168
2385,2026.6462
2386,2062.019
2387,2084.7856
2388,2075.032
2389,2089.5464
2390,2083.7864
2391,2068.6404
2392,2091.938
2393,2125.9717
2394,2055.216
2395,2102.5679
2396,2032.8468
2397,2071.2368
2398,2093.0613
2399,2073.0088
2400,2070.395
2401,2097.971
2402,2067.0425
2403,2092.9048
2404,2104.7544
2405,2097.3293
2406,2066.8296
2407,2147.7314
2408,2027.7632
2409,2097.3638
2410,2115.6343
2411,2031.8267
2412,2046.3248
2413,2064.262
2414,2031.8992
2415,2091.5813
2416,2016.9485
2417,2068.7783
2418,2058.6033
2419,2055.304
2420,2096.6162
2421,2087.2437
2422,2071.2256
2423,2045.4414
2424,2038.7705
2425,2061.6323
2426,2080.4658
2427,2102.2256
2428,2116.7483
2429,2079.046
2430,2074.165
2431,2064.3787
2432,2064.7896
2433,2068.4531
2434,2079.008
2435,2045.3091
2436,2116.3472
2437,2090.0972
2438,2091.7002
2439,2122.9272
2440,2076.72
2441,2096.2104
2442,2082.705
2443,2089.4106
2444,2101.7358
2445,2088.1824
2446,2089.5247
2447,2125.8398
2448,2076.612
2449,2048.0847
2450,2079.6826
2451,2081.4136
2452,2056.2278
2453,2060.59
2454,2062.4607
2455,2083.4846
2456,2064.6992
2457,2114.3574
2458,2091.356
2459,2089.665
2460,2136.0596
2461,2130.6538
2462,2118.7578
2463,2095.1987
2464,2073.6602
2465,2088.6592
2466,2102.7869
2467,2083.3162
2468,2027.7219
2469,2052.7544
2470,2059.6594
2471,2093.108
2472,2074.9658
2473,2039.5808
2474,2085.5176
2475,2098.4814
2476,2063.9587
2477,2117.4302
2478,2102.6455
2479,2060.1714
2480,2041.1113
2481,2044.5261
2482,1970.2562
2483,2119.6035
2484,2098.278
2485,2069.2183
2486,2093.7766
2487,2088.3794
2488,2071.2773
2489,2104.919
2490,2088.146
2491,2087.4905
2492,2095.6182
2493,2106.1755
2494,2066.462
2495,2088.4504
2496,2101.1067
2497,2088.734
2498,2098.7036
2499,2076.0674
2500,2080.423
2501,2089.0776
2502,2085.7808
2503,2102.2676
2504,2096.997
2505,2075.8042
2506,2105.8848
2507,2104.7634
2508,2097.7563
2509,2096.1658
2510,2087.935
2511,2074.814
2512,2114.3394
2513,2070.7585
2514,2100.4976
2515,2094.0647
2516,2058.0679
2517,2076.105
2518,2070.421
2519,2083.5269
2520,2077.1084
2521,2063.628
2522,2026.5549
2523,2105.97
2524,2056.1963
2525,2143.4805
2526,2051.715
2527,2034.0343
2528,2129.606
2529,2081.2256
2530,2093.8804
2531,2038.2938
2532,2115.0676
2533,2065.4019
2534,2056.6367
2535,2117.3484
2536,2066.3154
2537,2078.2063
2538,2083.7046
2539,2151.8154
2540,2066.5308
2541,2088.5
2542,2063.3718
2543,2102.8826
2544,2048.0413
2545,2072.6323
2546,2057.5928
2547,2112.5576
2548,2083.442
2549,2104.9663
2550,2077.356
2551,2086.128
2552,2149.353
2553,2086.8975
2554,2108.3833
2555,2058.7222
2556,2027.1116
2557,2073.0442
2558,2063.0244
2559,2091.161
2560,2054.932
2561,2100.278
2562,2030.6409
2563,2106.4404
2564,2105.8228
2565,2113.8113
2566,2080.5388
2567,2082.5376
2568,2047.8271
2569,2124.2927
2570,2072.1409
2571,2107.9097
2572,2065.3552
2573,2141.484
2574,2131.415
2575,2040.2615
2576,2067.6572
2577,2117.607
2578,2103.5098
2579,2096.453
2580,2069.9907
2581,2052.2288
2582,2112.2188
2583,2100.5254
2584,2109.169
2585,2033.188
2586,2012.5156
2587,2097.6777
2588,2112.0369
2589,2099.523
2590,2042.6371
2591,2046.4586
2592,2073.4194
2593,2075.442
2594,2087.3179
2595,2141.1973
2596,2065.525
2597,2111.4976
2598,2029.2615
2599,2055.052
2600,2023.7394
2601,2074.7432
2602,2070.9988
2603,2086.5337
2604,2097.7432
2605,2094.5566
2606,2149.9756
2607,2036.8677
2608,2100.4365
2609,2082.4097
2610,2096.5085
2611,2066.7344
2612,2071.8188
2613,2065.0076
2614,2065.4756
2615,2088.229
2616,2012.8113
2617,2098.4814
2618,2105.774
2619,2047.2886
2620,2148.5427
2621,2075.4946
2622,2041.422
2623,2148.3013
2624,2118.4287
2625,2074.076
2626,2056.4993
2627,2000.5636
2628,2110.6912
2629,2066.5715
2630,2098.3247
2631,2072.757
2632,2091.6162
2633,2104.5024
2634,2105.7815
2635,2127.5115
2636,2066.5151
2637,2118.7288
2638,2039.8523
2639,2071.2212
2640,2056.3672
2641,2085.5574
2642,2098.088
2643,2102.2507
2644,2090.4028
2645,2012.0881
2646,2068.4543
2647,2027.4373
2648,2029.3048
2649,2105.043
2650,2093.2166
2651,2087.2817
2652,2073.8928
2653,2080.892
2654,2094.5498
2655,2152.018
2656,2088.231
2657,2099.5764
2658,2084.7588
2659,2087.3433
2660,2074.9905
2661,2001.3673
2662,2093.5754
2663,2075.4678
2664,2091.621
2665,2119.3262
2666,2041.5544
2667,2108.2075
2668,2093.5645
2669,2089.0132
2670,2078.6926
2671,2076.803
2672,2054.2485
2673,2082.9385
2674,2075.9224
2675,2062.7036
2676,2077.1755
2677,2152.6038
2678,2089.6924
2679,2099.4333
2680,2114.8079
2681,2060.037
2682,2098.7332
2683,2077.8315
2684,2053.116
2685,2159.462
2686,2079.2458
2687,1987.6619
2688,2088.0032
2689,2112.3513
2690,2058.4277
2691,2165.7039
2692,2083.4292
2693,2114.2993
2694,2102.4517
2695,2054.2046
2696,2035.898
2697,2098.2249
2698,2068.7852
2699,2069.5342
2700,2117.481
2701,2076.4805
2702,2085.7095
2703,2099.4238
2704,2118.7192
2705,2014.8018
2706,2027.4209
2707,2061.7966
2708,2049.7327
2709,2070.2383
2710,2002.152
2711,2148.9202
2712,2065.7354
2713,2084.132
2714,2117.31
2715,2054.2874
2716,2063.0278
2717,2023.2538
2718,2113.4036
2719,2031.0975
2720,2133.4312
2721,2106.3132
2722,2073.6082
2723,2115.0679
2724,2101.166
2725,2086.9802
2726,2028.5029
2727,2037.2517
2728,2073.2546
2729,2052.316
2730,2023.9574
2731,2100.8936
2732,2103.1318
2733,2114.122
2734,2120.9526
2735,2109.2056
2736,2032.427
2737,2057.671
2738,1977.2521
2739,2141.5908
2740,2072.3354
2741,2024.1628
2742,2150.2908
2743,2069.108
2744,2056.0298
2745,2080.896
2746,2065.315
2747,2037.1797
2748,2113.7607
2749,2083.6963
2750,2152.0356
2751,2049.2905
2752,2074.9797
2753,2033.085
2754,2065.2212
2755,2084.3008
2756,2051.207
2757,2081.7412
2758,2104.1492
2759,2086.9812
2760,2121.3955
2761,2094.2952
2762,2110.668
2763,2056.6443
2764,2056.1113
2765,2086.2852
2766,2073.953
2767,2068.148
2768,2127.5776
2769,2115.4585
2770,2111.1038
2771,2094.7517
2772,2068.3013
2773,2114.1982
2774,2063.2205
2775,2093.9553
2776,2091.5557
2777,2121.5989
2778,2057.9346
2779,2069.53
2780,2109.4438
2781,2105.3286
2782,2138.221
2783,2052.6123
2784,2074.8599
2785,2094.676
2786,2068.4167
2787,2088.4307
2788,2064.8984
2789,2074.995
2790,2055.9846
2791,2144.45
2792,2115.4758
2793,2087.9836
2794,2043.2957
2795,2045.2694
2796,2092.4497
2797,2060.1462
2798,2095.3435
2799,2062.709
2800,2051.458
2801,2057.9648
2802,2035.1521
2803,2078.6138
2804,2055.7363
2805,2063.0618
2806,2086.267
2807,2095.0913
2808,2141.6326
2809,2058.8696
2810,2117.9612
2811,2080.3633
2812,2099.2715
2813,2055.5967
2814,2070.393
2815,2072.9258
2816,2074.092
2817,2093.1133
2818,2061.6558
2819,2037.6964
2820,2055.7793
2821,2083.9043
2822,2049.7195
2823,2060.7437
2824,2113.8623
2825,2105.75
2826,2145.8047
2827,2107.5493
2828,2001.3157
2829,2134.2322
2830,2061.4429
2831,2141.5078
2832,2114.2595
2833,2002.754
2834,2122.0134
2835,2149.916
2836,2077.0806
2837,2054.9868
2838,2098.8398
2839,2145.3584
2840,2080.5732
2841,2060.356
2842,2053.7256
2843,2081.6074
2844,2102.8416
2845,2085.1528
2846,2074.603
2847,2077.0088
2848,2015.1885
2849,2076.7288
2850,2146.0703
2851,2097.8296
2852,2061.5962
2853,2090.8738
2854,2086.9375
2855,2097.8735
2856,2057.1147
2857,2076.4282
2858,2100.174
2859,2048.747
2860,2101.7725
2861,2096.7585
2862,2112.3057
2863,2075.4778
2864,2124.399
2865,2059.6501
2866,1948.6313
2867,2070.0723
2868,2118.499
2869,2057.8596
2870,2067.5862
2871,2071.8323
2872,2145.6157
2873,2043.0588
2874,2147.6655
2875,2071.872
2876,2070.9092
2877,2047.6577
2878,2104.1787
2879,2079.232
2880,2171.5684
2881,2093.8523
2882,2101.6252
2883,2058.0623
2884,2090.7373
2885,2089.6606
2886,2046.2697
2887,2013.0419
2888,2073.1143
2889,2117.4631
2890,2051.758
2891,2039.5583
2892,2098.1274
2893,2050.265
2894,2108.5059
2895,2108.3054
2896,2068.6465
2897,2149.0728
2898,2091.4326
2899,2104.9717
2900,2082.012
2901,2078.245
2902,2056.5027
2903,2037.8821
2904,2066.3235
2905,2045.8704
2906,2103.0632
2907,2064.266
2908,1915.583
2909,2039.593
2910,2069.802
2911,2067.5386
2912,2085.6252
2913,2094.1812
2914,2053.6758
2915,2089.8438
2916,2037.3995
2917,2100.6895
2918,2077.1167
2919,2089.9814
2920,2104.7078
2921,2057.0498
2922,2098.3066
2923,2011.9957
2924,2074.7178
2925,2071.8154
2926,2090.7358
2927,2090.002
2928,2066.6797
2929,2066.3193
2930,2076.7026
2931,2116.6812
2932,2093.211
2933,2150.6128
2934,2112.9312
2935,2067.0715
2936,2037.713
2937,2079.5054
2938,2100.1743
2939,2104.2544
2940,2075.2534
2941,2089.0432
2942,2059.992
2943,1963.0034
2944,2094.3933
2945,2073.751
2946,2095.783
2947,2097.4746
2948,2131.1038
2949,2019.4185
2950,2074.9395
2951,2066.707
2952,2102.8755
2953,2059.311
2954,2098.9553
2955,2090.955
2956,2069.8267
2957,2128.36
2958,2093.3054
2959,2040.3354
2960,2047.0039
2961,2053.2847
2962,2063.8594
2963,2066.5586
2964,2100.7744
2965,2102.2168
2966,2036.8994
2967,2034.884
2968,2082.017
2969,2103.0376
2970,2021.1252
2971,2075.051
2972,2086.1187
2973,2081.3088
2974,2048.7017
2975,2054.011
2976,2048.2368
2977,2067.576
2978,2105.9238
2979,2093.3528
2980,2077.69
2981,2103.191
2982,2076.0474
2983,2049.4812
2984,2086.2852
2985,2059.1355
2986,2053.0786
2987,1992.1965
2988,2086.5918
2989,2075.4644
2990,2109.6948
2991,2067.2002
2992,2073.5918
2993,2075.3057
2994,2110.1826
2995,2107.3308
2996,2084.189
2997,2107.0903
2998,2100.5107
2999,2108.4624
3000,2088.5977
3001,2094.0305
3002,2037.3628
3003,2062.6318
3004,2070.4807
3005,2067.8545
3006,2049.653
3007,2048.5703
3008,1997.7965
3009,2094.8386
3010,2068.0051
3011,2077.848
3012,2074.1396
3013,2094.6277
3014,2044.4381
3015,2094.5042
3016,2037.8594
3017,2103.3896
3018,2085.5508
3019,2122.6128
3020,2078.2554
3021,2119.6519
3022,2069.6167
3023,2108.3484
3024,2050.8572
3025,2106.2622
3026,2049.0803
3027,2077.609
3028,2090.102
3029,2120.252
3030,2160.019
3031,2075.5337
3032,2069.2104
3033,2099.769
3034,2101.0774
3035,2104.1023
3036,2044.757
3037,2073.4731
3038,2133.3232
3039,2089.3667
3040,2004.3228
3041,2088.8892
3042,2117.828
3043,2097.415
3044,2084.4487
3045,2153.0288
3046,2093.8916
3047,2062.8528
3048,2089.0562
3049,2046.5974
3050,2083.522
3051,2079.1865
3052,2034.1683
3053,1966.2269
3054,2142.9514
3055,2078.8628
3056,2074.4546
3057,2084.0237
3058,2078.0361
3059,2041.3193
3060,2082.4612
3061,2068.616
3062,2092.2397
3063,2061.6323
3064,2041.5638
3065,2150.4326
3066,2049.5803
3067,2064.0713
3068,2061.037
3069,2085.7915
3070,2031.1975
3071,2052.02
3072,2081.0315
3073,2040.5352
3074,2074.429
3075,2084.5896
3076,2056.5747
3077,2029.7432
3078,2023.6533
3079,2040.7998
3080,2081.7444
3081,2111.9485
3082,2034.6113
3083,2089.0547
3084,2074.7146
3085,2041.0701
3086,2146.5217
3087,2088.0923
3088,2037.6887
3089,2112.3674
3090,2068.0679
3091,2117.4216
3092,2084.4624
3093,2051.0461
3094,2055.0713
3095,2069.3645
3096,2105.4292
3097,2078.872
3098,2027.3323
3099,2087.509
3100,2105.2231
3101,2060.6956
3102,2109.8152
3103,2059.3928
3104,2095.8354
3105,2089.5686
3106,2088.8677
3107,2098.834
3108,2098.0872
3109,2080.756
3110,2042.6628
3111,2092.1309
3112,2051.7668
3113,2149.1768
3114,2075.7595
3115,2049.422
3116,2044.0461
3117,2122.7056
3118,2075.2627
3119,2115.1606
3120,2107.5781
3121,2080.537
3122,2077.2441
3123,2013.9061
